lon rpoH mopA htpG rpoE_rseABC ibpAB ecfABC ecfH fkpA crp araE xprB_dsbC_recJ lpxDA_fabZ ppiA dnaA ptsHI_crr cirA cyaA speC araBAD clpP nagBACD araJ nupG ecfK fur yhfA srlAEBD_gutM_srlR_gutQ fucPIKUR mopB mglBAC malK_lamB_malM uppS_cdsA_ecfE fecIR sodA tnaLAB deoCABD fepB glgS htrA acs ebgAC araC ansB fnr himA cytR narK gntKU ivbL_ilvBN icdA hflB arcA fhuACDB frdABCD ecfD malEFG narL appY dcuB_fumB focA_pflB ecfG melAB tdcABCDEFG gltA fixABCX hypABCDE fucAO nuoABCEFGHIJKLMN aceBAK caiTABCDE malT nrfABCDEFG tsx gntT cydAB manXYZ appCBA ompC yjdHG cpxAR htpY malI dnaKJ malS grpE deoR pspABCDE sdhCDAB_b0725_sucABCD dmsABC ostA_surA_pdxA FruR marRAB cyoABCDE tonB soxS nfo rpoD uhpT caiF
0.34988127 0.18335551 0.37330332 0.44844118 0.47392272 0.42916918 0.71738577 0.79873586 0.68622020 0.07390499 0.16806317 0.55262779 0.64790428 0.65205536 0.66591138 0.21106330 0.16563840 0.86792222 0.75408925 0.26020290 0.49205466 0.20974630 0.22892755 0.21679170 0.73627459 0.15715335 0.19716480 0.14818537 0.46409608 0.39879382 0.16760441 0.22125230 0.68168413 0.88380797 0.14061247 0.16738992 0.32595471 0.71078481 0.21729659 0.49081764 0.62520857 0.12216996 0.14155650 0.57956148 0.92609500 0.47392272 0.18418138 0.73008478 0.17215744 0.13562264 0.12252063 0.35793778 0.97921652 0.61795863 0.60824582 0.75604472 0.18443995 0.30123384 0.99223972 0.56390871 0.40661309 0.67103073 0.14553162 0.68961232 0.07248106 0.34763021 0.83919664 0.43593605 0.06949097 0.08466806 0.15595611 0.12793797 0.52658578 0.22582805 0.17883621 0.37057831 0.09776841 0.99439573 0.31281252 0.52607728 0.18418138 0.34284398 0.47228714 0.37471122 0.22244563 0.40260062 0.81581862 0.65010250 0.02989457 0.88761653 0.76776088 0.96198799 0.47392272 0.01437354 0.71837869 0.89902811 0.81417469 0.79055903 0.20933167 0.30739528
0.363820988 0.192626422 0.387619828 0.463508040 0.603052337 0.444109905 0.810633897 0.870006422 0.786693723 0.007547388 0.037906947 0.770774154 0.756289522 0.694788261 0.609733162 0.571860192 0.040766097 0.985705319 0.969860827 0.059387562 0.507239262 0.040190296 0.052508059 0.245684913 0.824812332 0.038390270 0.022867829 0.039784282 0.350283848 0.413442976 0.018826523 0.026796797 0.783150980 0.971622626 0.132152920 0.018798130 0.350166596 0.919859494 0.025774129 0.718533815 0.542855448 0.013088826 0.032938314 0.513244234 0.992452802 0.603052337 0.468351248 0.921581322 0.019432302 0.014731669 0.055351246 0.372014813 0.997981537 0.883101055 0.342579670 0.839393039 0.021266069 0.939683177 0.999254865 0.368644008 0.210949479 0.774771447 0.015971210 0.678155946 0.007952635 0.154532110 0.900457524 0.309951357 0.098042335 0.162341770 0.063752515 0.013787678 0.975726657 0.280293809 0.020331685 0.356864938 0.039766198 0.999462354 0.212552692 0.396947663 0.468351248 0.356657146 0.507127968 0.389048202 0.027405395 0.417292558 0.531648752 0.758063563 0.003161873 0.763472282 0.847911541 0.307314039 0.603052337 0.001400025 0.922561833 0.473490171 0.726040160 0.864233084 0.024608669 0.132408511
0.64122653 0.42714131 0.66422575 0.72973565 0.62261573 0.71402449 0.82296997 0.87905167 0.80020476 0.18883287 0.28887637 0.56261592 0.77116636 0.46872670 0.08902988 0.17594710 0.29490646 0.69256246 0.51248622 0.46648105 0.76286810 0.36385828 0.41952776 0.18433536 0.83641115 0.27007913 0.41738322 0.24246945 0.59802567 0.68777996 0.37002336 0.44817511 0.79682916 0.80025999 0.06260282 0.36966486 0.27863412 0.55326139 0.44746809 0.51038268 0.71824808 0.28875156 0.27786107 0.65912280 0.81116712 0.62261573 0.14237568 0.84724479 0.37758087 0.31398625 0.13502106 0.64929158 0.94169589 0.44906501 0.40845066 0.85020176 0.39494509 0.64159789 0.97769443 0.33666930 0.30439196 0.78883532 0.33192278 0.76442780 0.16640473 0.38463828 0.86780205 0.58491382 0.09579767 0.10273096 0.14168948 0.29969926 0.82203250 0.17070066 0.38848913 0.39647480 0.17038511 0.98385868 0.19907709 0.37738427 0.14237568 0.63404436 0.42009498 0.66556556 0.44464344 0.69117370 0.85762427 0.77286461 0.07368592 0.75840415 0.85824382 0.91550856 0.62261573 0.04013798 0.56244520 0.01713111 0.41455109 0.87362186 0.43576347 0.23381946
0.28600174 0.14318330 0.30716797 0.37700209 0.94595139 0.35880303 0.98012555 0.98719620 0.97700512 0.40890744 0.38786073 0.72341680 0.97278923 0.24832507 0.82904391 0.24761906 0.45560269 0.43118906 0.26130966 0.68653201 0.41894506 0.50125995 0.63872511 0.13398674 0.98189747 0.37944307 0.68039811 0.32888158 0.76507995 0.33052426 0.63576074 0.70230604 0.97652899 0.71928552 0.06512427 0.63540446 0.20014307 0.42838302 0.70645364 0.67727939 0.80002122 0.54678098 0.45642535 0.72976882 0.59109256 0.94595139 0.23117356 0.75478973 0.64320429 0.57629433 0.11863191 0.29325083 0.84460273 0.33031571 0.36469327 0.98366267 0.65689380 0.28050709 0.93650732 0.23910102 0.50501103 0.97538751 0.59619279 0.84585935 0.30991595 0.61595654 0.88625799 0.76503337 0.05875159 0.18912180 0.16438121 0.55981162 0.50148129 0.10748196 0.65372615 0.45393470 0.28384365 0.95378652 0.02289405 0.05404823 0.23117356 0.27969653 0.34112898 0.30844921 0.69373389 0.33404146 0.76882641 0.97304348 0.16138655 0.74808721 0.98466898 0.45158892 0.94595139 0.10648462 0.43752408 0.12759282 0.61356439 0.98654698 0.69651433 0.41070451
0.187331813 0.087731189 0.203274703 0.258294615 0.949470292 0.243585416 0.981463026 0.988063655 0.978548002 0.482623746 0.404741886 0.989155682 0.974608044 0.099066665 0.693882685 0.456581938 0.497185498 0.359864514 0.207818823 0.736256163 0.293247340 0.528377523 0.691521430 0.229789555 0.983117316 0.402369988 0.741648409 0.346473316 0.806688639 0.221253977 0.701816337 0.759904195 0.978103111 0.702300457 0.087936067 0.701494330 0.232557451 0.404978296 0.764439060 0.986722776 0.808790476 0.619310716 0.502923142 0.735581249 0.517376254 0.949470292 0.992828772 0.827401704 0.708528858 0.647148904 0.040329613 0.192755147 0.801219059 0.309369099 0.262130530 0.984765879 0.720174180 0.567267545 0.916236784 0.165413415 0.358282006 0.977036021 0.665650694 0.849764725 0.353341080 0.576737928 0.860465943 0.808357518 0.092163054 0.295008681 0.152916308 0.631660818 0.771814211 0.167139605 0.717969358 0.475044931 0.317998481 0.938849687 0.021357783 0.050529696 0.992828772 0.182645429 0.319233222 0.204250341 0.751230418 0.223997456 0.007171244 0.974845254 0.195872577 0.623943766 0.985704831 0.085748166 0.949470292 0.136367717 0.413981625 0.539948538 0.853676889 0.987457945 0.755784411 0.286203242
0.095888010 0.042371333 0.105054599 0.138097512 0.160420876 0.129042341 0.349971360 0.457035251 0.316870598 0.402790792 0.386221321 0.555001222 0.280727444 0.205353295 0.793175267 0.596549835 0.451944095 0.437421093 0.266235612 0.682019813 0.160300329 0.498729544 0.634004567 0.138236911 0.371917067 0.377329295 0.674857225 0.327250883 0.761378681 0.115607049 0.629866692 0.697073778 0.312346409 0.720851294 0.077567051 0.629508003 0.196481222 0.430585023 0.701165829 0.494831037 0.798924370 0.540487765 0.452337098 0.728920706 0.597209208 0.160420876 0.453211400 0.656422215 0.637361984 0.570088712 0.008485487 0.098986465 0.847902989 0.332306669 0.483324352 0.396617161 0.651217801 0.551064924 0.937999016 0.325122421 0.296876208 0.301988600 0.590071302 0.662890675 0.306273412 0.542601902 0.565011465 0.761146468 0.188103103 0.126399564 0.382016315 0.553551614 0.760030574 0.111498545 0.647962245 0.452211548 0.280939408 0.954881859 0.682154622 0.839579116 0.453211400 0.093226802 0.343033873 0.105621315 0.688539667 0.117237754 0.546788600 0.282679860 0.158695635 0.676563646 0.412174102 0.005729744 0.160420876 0.104222388 0.439736918 0.247160247 0.368188561 0.444628955 0.691125814 0.288169681
0.14623382 0.06669100 0.15936496 0.20556640 0.56734047 0.19307828 0.78700140 0.85243442 0.76095411 0.86448796 0.44498551 0.78798671 0.72814914 0.05388299 0.68225470 0.08523214 0.66056166 0.07595904 0.03694311 0.90658626 0.23565086 0.61102213 0.88491878 0.08445997 0.80251803 0.47568788 0.95153158 0.40157647 0.96112525 0.17431019 0.94150686 0.95511976 0.75711664 0.64795619 0.14278797 0.94142209 0.11165174 0.33558337 0.95688358 0.73960255 0.68716302 0.91752862 0.68702746 0.62371048 0.13551203 0.56734047 0.54577752 0.65040432 0.94325987 0.92615956 0.38943027 0.15068797 0.37082503 0.24948796 0.22799468 0.81854608 0.94568352 0.93197303 0.61530612 0.09491075 0.19956302 0.74805402 0.93157770 0.74862249 0.65574909 0.62168825 0.54089318 0.96278519 0.28421161 0.21993102 0.23530475 0.92143150 0.97248855 0.05588816 0.94568019 0.49964132 0.47495287 0.70289843 0.23822866 0.43265953 0.54577752 0.14239542 0.22992602 0.16017222 0.95206792 0.17660359 0.45422248 0.73005491 0.54725383 0.20300904 0.82794370 0.60788647 0.56734047 0.48289088 0.34393569 0.62194171 0.77122754 0.84601889 0.95488244 0.17736382
0.15086148 0.06900493 0.16432818 0.21160631 0.60606231 0.19884310 0.81255907 0.87142373 0.78879865 0.52079408 0.41174215 0.81798500 0.75860266 0.13193936 0.95523236 0.11891813 0.51708627 0.32547797 0.18378956 0.75907170 0.24230510 0.54035295 0.71624451 0.12951275 0.82662419 0.41266086 0.76982279 0.35431299 0.82628864 0.17963940 0.73276947 0.78627098 0.78528239 0.69467536 0.07409683 0.73246815 0.17301594 0.39475025 0.79082881 0.77486094 0.81014049 0.65461308 0.52520134 0.73544305 0.47920592 0.60606231 0.60001709 0.64948893 0.73904428 0.68119875 0.19104128 0.15543093 0.77576806 0.30033693 0.54842840 0.84108315 0.74963085 0.24281134 0.90374313 0.30071354 0.50001238 0.77696084 0.69874623 0.80486080 0.37582539 0.67884908 0.75789156 0.82852269 0.08145152 0.13131514 0.24872746 0.66643549 0.45277745 0.09782367 0.74784775 0.48607464 0.33511324 0.92959725 0.21045299 0.39393769 0.60001709 0.14692251 0.30861049 0.16515564 0.77776769 0.18198746 0.39998291 0.76036519 0.21558025 0.68913879 0.84952806 0.75053851 0.60606231 0.15406699 0.40368046 0.14661655 0.53142289 0.86570363 0.78286811 0.44057874
0.31465434 0.16074918 0.33694040 0.40954215 0.86690301 0.39075753 0.94832797 0.96632287 0.94051806 0.43445661 0.39428278 0.69942523 0.93009145 0.23627856 0.64342320 0.39547316 0.47052323 0.40569421 0.24159303 0.70469925 0.45247602 0.51133125 0.65784871 0.12988381 0.95279756 0.38789873 0.70274337 0.33538990 0.78010804 0.36137970 0.65966604 0.72336741 0.93933332 0.71302171 0.06356759 0.65932061 0.19415889 0.41964989 0.72770602 0.65043956 0.80398432 0.57259966 0.47310255 0.73269905 0.56554339 0.86690301 0.22175662 0.82076567 0.66687685 0.60165658 0.06453822 0.32230184 0.83034705 0.32245402 0.32917131 0.95727729 0.67986355 0.54251032 0.92998396 0.20664144 0.36415933 0.93649959 0.62114697 0.83924198 0.32504040 0.56007075 0.86093464 0.78076041 0.09109915 0.24706503 0.15951660 0.58545079 0.75367771 0.10273111 0.67705114 0.46118858 0.29585452 0.94898957 0.05923081 0.13309698 0.22175662 0.30798993 0.33332272 0.33828518 0.71468876 0.36504621 0.77824326 0.93071598 0.17288395 0.66021541 0.95984225 0.18086384 0.86690301 0.11627185 0.42874437 0.08805399 0.55931754 0.96465283 0.71819926 0.29267998
0.20400209 0.09659167 0.22097793 0.27911089 0.47515669 0.26363762 0.71838802 0.79953023 0.68728472 0.54052977 0.41498076 0.75779473 0.64903238 0.13141647 0.48344504 0.07200069 0.52698760 0.30832521 0.17219757 0.77019414 0.31568159 0.54608615 0.72841747 0.12261652 0.73723438 0.41762514 0.78356525 0.35808241 0.83596175 0.24005124 0.74799905 0.79910582 0.68275693 0.69099685 0.12326577 0.74770888 0.16675788 0.38987584 0.80363679 0.70689123 0.80997294 0.67230585 0.53629367 0.73453099 0.45947023 0.47515669 0.55432780 0.78180626 0.75403708 0.69815739 0.22404004 0.20978345 0.76168184 0.29605808 0.33078498 0.75695631 0.76408208 0.87736622 0.89662490 0.19262521 0.24677444 0.67212218 0.71516147 0.77830910 0.38756277 0.54828665 0.70115928 0.83841590 0.17632390 0.10206811 0.23383031 0.68381391 0.94861198 0.09203302 0.76249724 0.49173998 0.34382054 0.92430833 0.31174972 0.52484331 0.55432780 0.19900079 0.30329425 0.22201486 0.79074164 0.24295508 0.44567220 0.65122676 0.22639141 0.51734850 0.76864208 0.96098182 0.47515669 0.16393230 0.39876843 0.93574483 0.82348734 0.79137712 0.79603802 0.21300689
0.066468990 0.028847661 0.073050447 0.097119461 0.148018065 0.090469219 0.328650230 0.433541821 0.296645766 0.983922536 0.449690080 0.272347545 0.261925003 0.088941792 0.999402949 0.001753323 0.699478410 0.008495994 0.003982721 0.942015402 0.113602341 0.626339904 0.928034523 0.072084015 0.349978790 0.489917406 0.994718275 0.412070242 0.995695673 0.080677970 0.993565588 0.995109394 0.292286789 0.637403523 0.259963654 0.993555746 0.106717367 0.322997937 0.995325394 0.223502018 0.507932248 0.990717498 0.731621859 0.514874670 0.016077011 0.148018065 0.087127965 0.310452505 0.993768781 0.991757764 0.893978897 0.068689043 0.057880079 0.238970057 0.284590140 0.374089688 0.994035372 0.481460513 0.142900154 0.113910105 0.174582203 0.282321079 0.992402230 0.562235543 0.931109545 0.698318951 0.185128367 0.995913071 0.541609812 0.129536751 0.494557018 0.991190375 0.705511030 0.045125385 0.994048415 0.154672802 0.518499907 0.216780502 0.702414898 0.851981881 0.087127965 0.064565949 0.208060672 0.073458688 0.994737720 0.081861585 0.912872027 0.263794610 0.911542072 0.041620199 0.389333165 0.999758580 0.148018065 0.892019274 0.331193157 0.969751803 0.636496395 0.421278451 0.995099047 0.239293155
0.15427903 0.07072258 0.16799044 0.21604982 0.74442687 0.20308763 0.89139215 0.92770252 0.87610104 0.63003656 0.42701440 0.93482161 0.85610987 0.06361618 0.68949209 0.05476068 0.56893460 0.23543739 0.12564454 0.81568678 0.24719113 0.56883326 0.77907543 0.17892385 0.90026789 0.43757040 0.83976229 0.37314604 0.87634718 0.18356793 0.81120650 0.85145315 0.87380551 0.67621496 0.08569453 0.81097080 0.18716317 0.37067180 0.85558301 0.92104382 0.80130216 0.74810455 0.58336956 0.72300704 0.36996344 0.74442687 0.94346868 0.54193879 0.81610176 0.77002220 0.26504602 0.15893261 0.68826609 0.27935930 0.59289331 0.90925909 0.82378409 0.05950158 0.85697325 0.27769802 0.68840069 0.86833991 0.78422953 0.82100700 0.44309552 0.79314623 0.74905784 0.87929159 0.03156766 0.13370180 0.25165825 0.75790999 0.14033210 0.12379847 0.82292881 0.51602938 0.38217952 0.89461785 0.12341154 0.25557313 0.94346868 0.15026662 0.28056491 0.16883261 0.84407519 0.18595570 0.05653134 0.85729442 0.28237823 0.66651059 0.91444989 0.96604656 0.74442687 0.21639589 0.37939875 0.28557705 0.67467773 0.92426855 0.84961835 0.61896915
0.240656290 0.116778137 0.259687193 0.323771154 0.553848851 0.306875972 0.777674832 0.845410583 0.750848497 0.022401003 0.073729965 0.862022507 0.717172210 0.518507377 0.790715935 0.545402797 0.076283107 0.958133482 0.914380744 0.114087301 0.363244941 0.088003542 0.099765674 0.323961723 0.793693468 0.071771395 0.065871575 0.071760243 0.380098984 0.280896900 0.054655546 0.076311144 0.746903001 0.946945033 0.153609303 0.054576123 0.387077934 0.855626048 0.073830317 0.834884807 0.563778612 0.038426001 0.060281626 0.529705062 0.977598997 0.553848851 0.852350396 0.732950187 0.056347984 0.043110121 0.058307748 0.247153890 0.993942689 0.795941952 0.631962872 0.810268154 0.061331667 0.246720331 0.997759351 0.619903207 0.431570777 0.737591509 0.046624465 0.678286543 0.023211638 0.298128979 0.880592932 0.342634145 0.054353756 0.154158536 0.123383798 0.040422271 0.458021969 0.347743441 0.058853383 0.359859381 0.055341691 0.998383010 0.248310938 0.446151149 0.852350396 0.235021703 0.498983297 0.260844944 0.077671671 0.284110120 0.147649489 0.719125248 0.009302103 0.919216517 0.820000213 0.322470959 0.553848851 0.004198632 0.860165128 0.935259313 0.855860004 0.838747398 0.070649428 0.301572877
0.14210108 0.06463605 0.15492845 0.20014994 0.72691186 0.18791303 0.88235730 0.92142197 0.86598543 0.64260971 0.42840972 0.93392903 0.84465163 0.05886702 0.74550775 0.37246879 0.57447234 0.22579758 0.11979577 0.82150168 0.22967087 0.57166063 0.78565626 0.18487367 0.89188186 0.44007812 0.84693945 0.37503085 0.88160606 0.16954154 0.81938765 0.85812463 0.86353166 0.67435634 0.08444252 0.81915989 0.18861215 0.36829943 0.86216800 0.92089411 0.79895438 0.75820540 0.58959715 0.72037971 0.35739029 0.72691186 0.96583253 0.62766139 0.82411677 0.77950269 0.06315314 0.14645094 0.67649020 0.27731382 0.47635905 0.90154677 0.83148143 0.23353922 0.85018325 0.22851671 0.50444447 0.85769348 0.79328173 0.81741273 0.45137692 0.72294052 0.73796923 0.88456264 0.08387551 0.29325419 0.23347861 0.76773939 0.44014818 0.12674151 0.83070800 0.51908022 0.38742701 0.88949262 0.13349341 0.27308814 0.96583253 0.13835357 0.27754100 0.15571740 0.85092457 0.17178525 0.03416745 0.84591350 0.29138267 0.59345871 0.90713368 0.10035678 0.72691186 0.22500903 0.37700399 0.25302968 0.64885004 0.91771614 0.85642951 0.43993010
0.41774155 0.23036219 0.44261357 0.52012381 0.48741759 0.50056701 0.72821688 0.80728677 0.69774207 0.35739288 0.37265317 0.56764181 0.66013718 0.28983703 0.21617187 0.60848974 0.42365525 0.48530738 0.30556021 0.64637063 0.56358527 0.47831869 0.59708399 0.14418927 0.74663749 0.36043140 0.63120483 0.31416070 0.73255457 0.46929276 0.58389834 0.65571076 0.69329884 0.73336726 0.11314836 0.58352456 0.21664887 0.44846567 0.65926266 0.50549642 0.78893918 0.49236528 0.42074122 0.72081114 0.64260712 0.48741759 0.19516727 0.71014274 0.59172112 0.52232650 0.01170811 0.42633594 0.87114221 0.34860471 0.53572673 0.76587773 0.60676867 0.36433748 0.94831146 0.35779089 0.41341432 0.68285245 0.54274850 0.77242813 0.27886520 0.56293987 0.77270926 0.73069877 0.09718787 0.23325551 0.23845338 0.50554566 0.59659214 0.11889968 0.60282413 0.43961474 0.25901561 0.96244137 0.30131017 0.51258241 0.19516727 0.41020057 0.35762995 0.44409763 0.64761857 0.47324281 0.80483273 0.66229856 0.13936510 0.75129759 0.77726063 0.01900542 0.48741759 0.08832209 0.45769213 0.75024916 0.78015672 0.79937029 0.64851998 0.35843983
0.15656058 0.07187347 0.17043390 0.21900831 0.40832716 0.20591525 0.66039427 0.75248933 0.62621756 0.49052627 0.40627687 0.81085144 0.58500614 0.10854161 0.51499764 0.11125443 0.50139034 0.35261011 0.20265911 0.74112873 0.25043983 0.53095946 0.69677401 0.18395601 0.68139977 0.40457988 0.74766264 0.34815977 0.81084730 0.18618727 0.70839376 0.76553902 0.62129357 0.70066309 0.11231915 0.70807590 0.20809171 0.40276770 0.77008761 0.78088410 0.80924909 0.62674014 0.50762870 0.73572807 0.50947373 0.40832716 0.87729558 0.54094817 0.71501833 0.65433786 0.18990851 0.16126986 0.79613284 0.30741076 0.71599587 0.70362799 0.72644351 0.10434454 0.91377688 0.40246301 0.60072894 0.60977548 0.67265354 0.76192495 0.35798214 0.72198677 0.69165510 0.81264932 0.05522228 0.10111396 0.33566578 0.63898972 0.23112234 0.13652269 0.72433042 0.47733016 0.32157226 0.93703108 0.37273022 0.59167284 0.87729558 0.15249954 0.31699595 0.17128581 0.75688949 0.18860124 0.12270440 0.58734671 0.19983370 0.75726607 0.71691900 0.81497883 0.40832716 0.13989316 0.41175589 0.65161279 0.71276683 0.74303790 0.76157580 0.56858986
0.30536994 0.15497908 0.32731247 0.39908831 0.43281119 0.38047421 0.68255585 0.77072773 0.64942630 0.34224406 0.36750960 0.48807907 0.60917677 0.31728251 0.50386939 0.41109085 0.41373552 0.50195614 0.31987493 0.63354432 0.44174616 0.47079328 0.58395934 0.14960067 0.70280854 0.35426763 0.61556765 0.30936176 0.72236560 0.35142355 0.56762931 0.64082743 0.64463455 0.73793218 0.11801834 0.56725175 0.22616558 0.45511324 0.64414395 0.43034171 0.78485824 0.47573078 0.40966916 0.71737391 0.65775570 0.43281119 0.13603780 0.75039496 0.57553560 0.50568811 0.06474877 0.31289482 0.87843652 0.35472407 0.46695913 0.72414751 0.59095683 0.53429839 0.95148059 0.32515063 0.33439693 0.63340749 0.52617616 0.75747704 0.26953559 0.51288071 0.75389836 0.71986235 0.12283996 0.16769791 0.23356659 0.48889471 0.74749274 0.12402029 0.58677139 0.43549451 0.25154703 0.96476054 0.34955034 0.56718881 0.13603780 0.29881644 0.36268837 0.32863787 0.63294974 0.35504521 0.86396219 0.61147155 0.13313412 0.71355315 0.73686243 0.21951449 0.43281119 0.08333924 0.46436132 0.81389122 0.77356960 0.76175272 0.63319033 0.28844165
0.14616261 0.06665550 0.15928854 0.20547324 0.78591164 0.19298940 0.91184628 0.94176508 0.89910902 0.91616513 0.44728103 0.86312746 0.88233167 0.04163476 0.79482629 0.10637437 0.67794498 0.04578933 0.02190258 0.92263086 0.23554811 0.61803508 0.90430663 0.08230048 0.91920190 0.48217561 0.97112372 0.40636897 0.97667288 0.17422809 0.96500208 0.97326213 0.89718974 0.64314511 0.10179115 0.96495009 0.10607611 0.32981179 0.97437034 0.82598574 0.62800977 0.95014540 0.70689337 0.58326011 0.08383478 0.78591164 0.58503757 0.57456601 0.96607636 0.95552829 0.42617545 0.15061497 0.25598338 0.24465187 0.21101184 0.92662556 0.96752701 0.55862243 0.48285678 0.07624119 0.26809051 0.89261247 0.95888759 0.76579433 0.74284329 0.68258567 0.55779551 0.97775077 0.22461081 0.32590029 0.20719572 0.95258495 0.76556680 0.05342450 0.96755720 0.42690906 0.49407785 0.58670112 0.10048370 0.21408865 0.58503757 0.14232576 0.22018395 0.16009548 0.97134912 0.17652064 0.41496243 0.88333016 0.66361190 0.16752679 0.93089804 0.49251219 0.78591164 0.60780907 0.33809356 0.09653277 0.54547804 0.93895561 0.97315818 0.23940893
0.476403735 0.275145480 0.501758633 0.578869663 0.476210865 0.559680202 0.719242315 0.800206834 0.688192355 0.009344127 0.042512158 0.738275369 0.649994569 0.676459874 0.218920358 0.304577963 0.045461964 0.982331061 0.962886416 0.066425268 0.620888670 0.046407086 0.058554635 0.247671796 0.738052358 0.042742441 0.028208105 0.044051293 0.354087408 0.528621806 0.023245493 0.033006735 0.683671673 0.968405577 0.118951639 0.023210592 0.349999715 0.911210894 0.031771039 0.683579730 0.545474178 0.016183254 0.036364199 0.515289987 0.990655866 0.476210865 0.498347316 0.749078268 0.023989984 0.018207329 0.102321275 0.485199302 0.997497503 0.871042720 0.595322719 0.757733069 0.026235995 0.329125901 0.999076461 0.606702425 0.371383601 0.673052924 0.019733458 0.653063634 0.009825699 0.256044854 0.853035956 0.314101254 0.069538725 0.095792568 0.118624405 0.017044473 0.558661524 0.281465739 0.025094911 0.357224884 0.041792518 0.999333743 0.310843557 0.523789135 0.498347316 0.468656146 0.506131506 0.503261952 0.033735599 0.532570095 0.501652684 0.652186140 0.003910293 0.900712563 0.769392860 0.772409439 0.476210865 0.001735496 0.914178031 0.288099360 0.579511724 0.792073976 0.030342856 0.256798966
0.335580075 0.174038799 0.358572800 0.432793291 0.718623786 0.413689391 0.877995084 0.918374260 0.861111674 0.989612831 0.449865265 0.877810993 0.839146193 0.021604685 0.016045816 0.242607251 0.701225683 0.005474167 0.002562012 0.943565136 0.476198837 0.626995995 0.929946417 0.085614039 0.887827930 0.490531784 0.996600902 0.412521867 0.997227830 0.383673240 0.995857289 0.996852373 0.858583216 0.636947854 0.227437829 0.995850949 0.102416685 0.322460582 0.996991514 0.846133264 0.494573709 0.994017592 0.733634775 0.508178667 0.010387206 0.718623786 0.698426048 0.502674246 0.995988593 0.994689711 0.277540444 0.343481270 0.037966653 0.238523242 0.154197544 0.897813691 0.996159849 0.674250647 0.096739443 0.051202504 0.188903655 0.852569535 0.995106129 0.726046673 0.953915975 0.663505008 0.459334661 0.997368499 0.341028116 0.680812968 0.214053632 0.994322893 0.842287313 0.053980021 0.996168703 0.112144452 0.520518100 0.152815860 0.138351204 0.281376214 0.698426048 0.328685011 0.207074263 0.359957053 0.996612262 0.387428721 0.301573952 0.840444338 0.940972785 0.023673975 0.903589573 0.132439181 0.718623786 0.927538775 0.330648826 0.962946366 0.919125930 0.914538095 0.996846103 0.191863710
0.25853298 0.12699172 0.27845915 0.34501663 0.48384642 0.32754981 0.72537813 0.80505281 0.69471846 0.46353100 0.40083222 0.72481851 0.65692142 0.17584521 0.39001467 0.35331841 0.48683456 0.37769349 0.22071218 0.72414142 0.38560363 0.52190015 0.67852443 0.12824298 0.74392345 0.39684699 0.72670154 0.34225147 0.79641240 0.30057954 0.68554254 0.74588552 0.69025063 0.70639243 0.07655927 0.68521086 0.18151191 0.41053743 0.75036693 0.66771851 0.80729891 0.60109294 0.49134285 0.73484823 0.53646900 0.48384642 0.45709279 0.57852165 0.69246042 0.62946627 0.07831423 0.26534458 0.81313846 0.31430907 0.68661535 0.76330451 0.70463840 0.12357409 0.92193147 0.39471594 0.59370327 0.67974842 0.64839115 0.77981047 0.34213619 0.70154494 0.73525628 0.79772203 0.05518691 0.18706139 0.29616244 0.61366537 0.26675712 0.10019477 0.70220262 0.46953252 0.30929638 0.94305561 0.30432844 0.51615358 0.45709279 0.25261909 0.32472340 0.27966898 0.73718018 0.30392276 0.54290721 0.65909369 0.18653411 0.76755578 0.77477578 0.22005290 0.48384642 0.12812622 0.41957720 0.16814425 0.50032599 0.79706763 0.74137018 0.54564543
0.32786834 0.16909456 0.35061151 0.42427411 0.81508142 0.40527757 0.92548427 0.95102296 0.91453282 0.45968134 0.40000780 0.94136836 0.90003525 0.11867824 0.19802074 0.08454176 0.48471369 0.38134113 0.22338796 0.72163792 0.46752951 0.52055127 0.67584978 0.19165055 0.93178664 0.39570061 0.72361433 0.34137390 0.79430024 0.37548088 0.68219292 0.74298771 0.91287855 0.70724176 0.09799262 0.68185935 0.21675320 0.41169751 0.74745460 0.92634542 0.80693249 0.59737298 0.48897062 0.73463548 0.54031866 0.81508142 0.88170160 0.81143186 0.68915208 0.62584620 0.19892615 0.33567970 0.81548068 0.31534270 0.34418870 0.93813221 0.70143726 0.56443204 0.92303909 0.20831239 0.35289702 0.90892848 0.64485166 0.83440297 0.33987640 0.56722892 0.84000895 0.79553058 0.09926798 0.12189540 0.16906572 0.60998658 0.76977508 0.14420301 0.69895332 0.46842353 0.30752996 0.94387275 0.08511622 0.18491858 0.88170160 0.32105516 0.32584521 0.35198189 0.73428012 0.37920551 0.11829864 0.90090004 0.18468879 0.63929483 0.94177696 0.98450377 0.81508142 0.12650984 0.42074460 0.68854006 0.87308409 0.94863543 0.73838902 0.28657522
